Answer,Answer Match,Attempt #,Attempt End,Attempt Start,Bonus?,Difficulty,FirstName,LastName,Org Defined ID,Out Of,Processed,Q #,Q Text,Q Title,Q Type,Score,Section #,Username
"Satisficing involves choosing an option that is sufficiently good, while maximizing involves seeking the absolute best choice. Maximizing is linked to neuroticism because individuals with this trait often have perfectionistic tendencies and feel anxious since they are unsure if they have made the optimal decision.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,10,"Briefly describe the maximizing and satisficing decision styles. If someone scores high on the neuroticism personality trait, which decision style is he or she most likely to adopt?",Decision styles,WR,0,,119
"Incorrect responses exert a lasting impact, which complicates the acceptance and assimilation of the new answers.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,11,"If you quiz yourself while preparing for an exam, you are likely to give incorrect answers when you don’t know the material very well yet. And then you learn by seeing the correct answer. Through which psychological mechanism can these incorrect answers interfere with learning?",Learning,WR,0,,119
"We depend more on the impact of our prior beliefs, making heuristics or biases more likely to have a stronger effect.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,12,"In the ideal-observer model of perceptual decision making, prior beliefs are combined with sensory evidence to create a perception. That is, what you perceive is a combination of what you expect and the information that reaches your senses. What happens to the influence of prior beliefs on perception when the reliability of sensory information decreases?",Ideal observers,WR,0,,119
"Impact bias refers to the tendency to exaggerate the emotional effect an event will have. In this case, a person chooses to stay in an unhappy relationship because they overestimate how devastated they would feel if they ended it.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,13,"What is impact bias? And how could impact bias prevent people from breaking up, even when they are unhappy in their relationship?",Impact bias,WR,0,,119
"A conspiracy theory asserts that those in authority are involved in a secret plan against ordinary individuals. Delusional conspiracy theories stem from premises that are not accepted by society. In contrast, non-delusional conspiracy theories, while they may be incorrect, are founded on ideas that are generally accepted socially.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,14,What distinguishes a delusional conspiracy theory from a non-delusional conspiracy theory?,Delusional conspiracy theories,WR,0,,119
"Loss aversion refers to the preference for avoiding losses, while risk aversion is the inclination to steer clear of risks that might result in losses.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,15,What is the difference between loss aversion and risk aversion?,Loss and risk aversion,WR,0,,119
"Conditioning involves learning through the association of events. Classical conditioning occurs when one event closely follows another, while operant conditioning involves learning through consequences such as rewards and punishments.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,16,What is conditioning? And what is the difference between classical and operant conditioning?,Conditioning,WR,0,,119
"Being male, having a lower socioeconomic background, and exhibiting narcissistic traits.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,17,"During the lecture, we reviewed several cognitive and personality factors that contribute to conspiratorial thinking. Can you name three of these factors?",Factors contribution to conspiracy theory,WR,0,,119
"Expected value theory involves assessing potential monetary outcomes, such as a 0.3 probability of winning 30 euros and a 0.7 probability of winning 70 euros, resulting in an expected value of 20 euros. Expected utility theory builds on this idea by incorporating non-financial factors and risk aversion. Multi-Attribute Utility Theory (MAUT) extends expected utility theory by including multiple attributes to represent various utilities. Prospect theory also stems from expected utility theory but incorporates biases and heuristics, making it a descriptive model, whereas the others are normative models.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,18,"What are the four models of choice, value, and utility that we considered in the lecture? Very briefly explain each model.","Models of choice, value, and utility",WR,0,,119
"It explains that we instinctively attempt to build a causal explanation for events that occurred. This leads to hindsight bias by creating the false impression that we originally knew or could have predicted the outcome, as we develop a causal model to make sense of the situation.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,19,"What is a causal model (of past events), and how does it contribute to hindsight bias?",Hindsight bias and causal models,WR,0,,119
"This represents a functional perspective since behaviorists do not consider behavior to be driven by intention. Additionally, the physical characteristics of the behavior, such as biomechanics, are not taken into account. Instead, they concentrate solely on the functional aspect that connects the trigger to the response.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,20,"Behaviorism was an approach to psychology, mainly popular in the early 20th century, that emphasized that the mind could not be measured, and that psychologists should therefore focus on how stimuli trigger behavior. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance did behaviorists adopt, and (briefly) why?",Behaviorism,WR,0,,119
"Another example is the mere exposure effect, where we are more likely to favor and agree with things that we frequently encounter.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,21,"Politicians often keep repeating the same statements over and over again. In addition to the availability heuristic, through which psychological mechanism do they hope to make their message more attractive by frequently repeating it?",Politicians repeating themselves,WR,0,,119
"Anchoring involves establishing an initial price and then negotiating based on that reference point. This initial figure strongly influences the subsequent conversation. The primacy effect explains how we tend to prioritize information encountered first, so anchoring takes advantage of this tendency, significantly shaping the direction of the price discussion.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,22,"What is anchoring, and what is the primacy effect? And what do they have in common?",Anchoring and primacy,WR,0,,119
"Illusory causation is the mistaken belief that one event causes another, while illusory correlation is the incorrect assumption that two things are connected.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,23,What is the difference between illusory causation and illusory correlation?,Illusory causation and correlation,WR,0,,119
The representativeness heuristic involves assuming that a colleague belongs to a particular category because they resemble the typical example of that category.,,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,24,"Imagine that one of your colleagues from the lectures looks like a fashion model. Based on this observation, you assume that he or she probably is a fashion model. Which heuristic underlies this assumption? Briefly explain this heuristic.",Like a fashion model,WR,0,,119
"It is challenging to ignore information we have about an outcome once it has occurred, which supports the notion that we could have predicted it from the start.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,25,How does learning contribute to hindsight bias?,Hindsight bias and learning,WR,0,,119
"Firstly, the negativity bias causes us to focus on emotionally upsetting content, such as moral outrage. Moreover, the availability heuristic, which means we judge things based on how easily they come to mind, amplifies this effect because negative emotions stand out more. This results in an exaggerated perception of how many people are expressing moral outrage on social media.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,26,"We tend to overestimate how many people are morally outraged based on what we see on social media. Which two biases primarily contribute to this? Describe them, and explain how they work together to cause this overestimation.",Moral outrage,WR,0,,119
The prevention of unfavorable outcomes.,,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,27,"When expressed in terms of utility in prospect theory, what does loss aversion reflect?",Prospect theory and utilities,WR,0,,119
"Expected value deals only with numerical and monetary outcomes, while expected utility encompasses more than just money, incorporating other subjective forms of value. It also considers the impact of loss aversion.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,28,What are the two main differences between expected value theory and expected utility theory?,Value and utility,WR,0,,119
"MDD represents one extreme on the spectrum when assessing predictions for positive or negative outcomes, with a strong emphasis on the negative aspect. As a result, it is less accurate since it pays less attention to the positive side.",,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,29,People often make predictions about how likely it is that something bad will happen to them. Does major depressive disorder make people less accurate at making such predictions?,Major depressive disorder,WR,0,,119
Are A and B occurring close together in time or location? Could A potentially lead to B? Is A responsible for influencing B? Are A and B connected in some way?,,1,28/10/2024 9:53 AM,28/10/2024 8:30 AM,False,1,First name 119,Last name 119,isis$119,1,1,30,"To judge whether event A causes event B, or merely correlates with event B, we make use of five heuristics, as described in the lecture. What are these heuristics? Provide a very brief explanation of each, illustrating how they apply to events A and B in your explanation.",Causality,WR,0,,119
Avoiding losses requires cognitive effort and results in a negative experience.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,1,"When expressed in terms of utility in prospect theory, what does loss aversion reflect?",Prospect theory and utilities,WR,0,,117
You could consider concluding each lecture with a few questions related to the content. This allows students to engage actively with the material and provides a useful way to evaluate their understanding. This approach can be implemented through online tools such as Polleverywhere or Mentimeter and requires minimal time.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,2,"Imagine that you are teaching a university course with many students. You would like all the students to actively engage with the material. But you have only limited time and resources, which means for example that you cannot use forms of examination that require personalized (and thus time-intensive) feedback and grading. Based on the knowledge that you gained during this course, how would you approach this? (All answers that reflect serious engagement with this question will receive a point. Therefore, I suggest that you leave this question for the end!)",Incentives,WR,0,,117
"A causal model represents the way individuals create a logical cause-and-effect story about an event after it occurs. As a result, the actual outcome is more readily recalled than alternative possibilities that did not occur. Consequently, when reflecting on the event, the actual outcome naturally comes to mind and is perceived as more likely, which in turn leads to hindsight bias.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,3,"What is a causal model (of past events), and how does it contribute to hindsight bias?",Hindsight bias and causal models,WR,0,,117
"When estimating how likely past events were, it’s unavoidable to consider information you’ve acquired afterward, known as the curse of knowledge. As a result, once you’ve learned something, your assessment of probabilities changes, which leads to hindsight bias.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,4,How does learning contribute to hindsight bias?,Hindsight bias and learning,WR,0,,117
Anchoring refers to the way initial information acts as a reference point when forming impressions. The primacy effect highlights how the first information encountered has a stronger influence on impression formation. Both concepts relate to impression formation and stress the significance of information presented at the beginning.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,5,"What is anchoring, and what is the primacy effect? And what do they have in common?",Anchoring and primacy,WR,0,,117
"Loss aversion describes the tendency for individuals to place greater importance on losses than on equivalent gains. Typically, people tend to avoid risk, favoring certainty over unpredictability. Yet, when confronted with possible losses, they might become more willing to take risks.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,6,How does loss aversion affect the degree to which people are risk averse?,Risk aversion,WR,0,,117
The ongoing impact effect.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,7,"If you quiz yourself while preparing for an exam, you are likely to give incorrect answers when you don’t know the material very well yet. And then you learn by seeing the correct answer. Through which psychological mechanism can these incorrect answers interfere with learning?",Learning,WR,0,,117
"Impact bias is the tendency for individuals to exaggerate how strongly future events will influence their emotions. For example, people often predict they will feel worse than they actually do after a breakup, leading them to avoid ending an unhappy relationship even though leaving it is likely to increase their overall happiness.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,8,"What is impact bias? And how could impact bias prevent people from breaking up, even when they are unhappy in their relationship?",Impact bias,WR,0,,117
1. Uniqueness: B occurs only after A and not otherwise. 2. Reliability: B always follows A without exception. 3. Credibility: It is reasonable to believe that A causes B. 4. Temporal and spatial closeness: B happens immediately after A. 5. Resemblance in cause and outcome: A and B share a similar cause-and-effect relationship.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,9,"To judge whether event A causes event B, or merely correlates with event B, we make use of five heuristics, as described in the lecture. What are these heuristics? Provide a very brief explanation of each, illustrating how they apply to events A and B in your explanation.",Causality,WR,0,,117
"A delusional conspiracy theory is rejected by society, while a non-delusional conspiracy theory is generally accepted.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,10,What distinguishes a delusional conspiracy theory from a non-delusional conspiracy theory?,Delusional conspiracy theories,WR,0,,117
"The social-intuitionist model suggests that moral judgments are primarily influenced by intuition. Because system 1 centers on intuitive thinking, it plays the leading role in this model. In moral reasoning, there is a conflict between system 1 and system 2: system 1 operates through effortless, instinctive thought, while system 2 involves more effortful, deliberate, and logical processes. Nonetheless, moral reasoning occurs only in certain situations.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,11,"Although Jonathan Haidt’s social-intuitionist model of moral judgment is not directly phrased in terms of System 1 and System 2, you can easily interpret it that way. According to the social-intuitionist model, what is the role of System 1 and System 2 thinking in moral reasoning? And which System is most dominant according to this model?",System 1 and 2 thinking and social intuitionism,WR,0,,117
"As the evidence diminishes, prior beliefs take precedence.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,12,"In the ideal-observer model of perceptual decision making, prior beliefs are combined with sensory evidence to create a perception. That is, what you perceive is a combination of what you expect and the information that reaches your senses. What happens to the influence of prior beliefs on perception when the reliability of sensory information decreases?",Ideal observers,WR,0,,117
"The availability heuristic refers to the tendency of people to estimate the likelihood of an event based on how readily examples or associations come to mind. Negativity bias highlights how our choices are strongly shaped by emotions, particularly negative ones, and demonstrates our inclination to focus on negative emotional material. This drives us to often seek out content that evokes moral outrage, increasing our exposure to it. Combined with the availability heuristic, this results in an exaggerated perception of how many individuals are morally outraged.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,13,"We tend to overestimate how many people are morally outraged based on what we see on social media. Which two biases primarily contribute to this? Describe them, and explain how they work together to cause this overestimation.",Moral outrage,WR,0,,117
"Expected value theory applies solely to financial results, while expected utility theory incorporates non-financial outcomes as well. Moreover, expected utility theory accounts for risk aversion, which expected value theory does not.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,14,What are the two main differences between expected value theory and expected utility theory?,Value and utility,WR,0,,117
"Loss aversion refers to the tendency for individuals to give greater importance to losses than to gains. Risk aversion describes the general preference for certainty rather than uncertainty. When confronted with potential losses, people may become more willing to take risks, indicating that loss aversion affects risk aversion.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,15,What is the difference between loss aversion and risk aversion?,Loss and risk aversion,WR,0,,117
"Conditioning involves learning connections based on the experience of events occurring together. In classical conditioning, these associations are formed by encountering events simultaneously in time and place, whereas operant conditioning centers on understanding that behaviors lead to certain consequences, such as rewards or punishments.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,16,What is conditioning? And what is the difference between classical and operant conditioning?,Conditioning,WR,0,,117
"Framework theories are general, intuitive beliefs about how the world functions. When information from one area is used in another unrelated area, it can lead to superstitions. These are unfounded beliefs that contradict natural laws, with magical contagion serving as an example.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,17,One form of magical contagion is when you prefer not to use things that used to belong to someone that you profoundly dislike. How can you explain this in terms of framework theories for different domains of knowledge?,Magical contagion,WR,0,,117
"The three stages are known as the pre-conventional, conventional, and post-conventional levels. At the pre-conventional stage, the emphasis is on self-interest and minimal consideration of others. The conventional stage centers on social relationships and understanding others' feelings. The post-conventional stage involves recognizing universal ethical principles and understanding that moral values can sometimes be in conflict.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,18,"According to Kohlberg, what are three levels of moral development? Very briefly describe each level. (Each level is sometimes split up into two stages. You don’t need to describe these stages.)",Kohlberg’s stages,WR,0,,117
"People often underestimate the chances of negative events occurring to them. When confronted with statistical evidence, they frequently do not adjust their beliefs accordingly. In contrast, individuals with major depressive disorder lack this optimistic bias, resulting in more precise predictions.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,19,People often make predictions about how likely it is that something bad will happen to them. Does major depressive disorder make people less accurate at making such predictions?,Major depressive disorder,WR,0,,117
"People tend to undervalue small probabilities. While moderately low probabilities are still seen as possible, extremely low probabilities are often considered impossible.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,20,"According to prospect theory, do people over- or underestimate low probabilities? And does this differ between merely low probabilities (e.g. 10%) and extremely low probabilities (e.g. 0.01%)?",Prospect theory and probabilities,WR,0,,117
"Illusory correlation involves perceiving relationships that aren't actually there, whereas illusory causation refers to interpreting a causal connection within a correlation.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,21,What is the difference between illusory causation and illusory correlation?,Illusory causation and correlation,WR,0,,117
Sense of disconnection or not fitting in. Looking for straightforward reasons behind complicated situations. Difficulty in comprehending the world.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,22,"During the lecture, we reviewed several cognitive and personality factors that contribute to conspiratorial thinking. Can you name three of these factors?",Factors contribution to conspiracy theory,WR,0,,117
"Affective forecasting involves predicting our future emotional states. Although these predictions strongly influence our choices, we tend to be inaccurate at it. For instance, we often exaggerate how bad we will feel after certain events, a phenomenon known as impact bias. Healthy individuals might predict extreme misery if they become ill, sometimes expressing a desire to end their life in conditions like advanced Alzheimer's. However, when people do become seriously ill, they may not feel as miserable as they anticipated, even if they are unable to express this later. This understanding is crucial when making decisions about end-of-life care.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,23,"What is affective forecasting, and why is it important to consider it in end-of-life decisions?",Affective forecasting,WR,0,,117
"Expected value theory is a prescriptive model for decision-making that assigns multiple financial outcomes to each option, each with an associated probability. It assumes flawless calculation of probabilities and ignores heuristics and biases. Expected utility theory is also a prescriptive model that disregards heuristics and biases but extends beyond financial outcomes and incorporates risk aversion. Multi-attribute utility theory resembles expected utility theory but focuses on options characterized by several attributes, each with its own utility and weighting; it remains a prescriptive model that does not account for heuristics and biases. Prospect theory, while related to expected utility theory, is a descriptive model that acknowledges heuristics and biases. It is based on three key ideas: people evaluate outcomes as gains or losses rather than absolute values, they exhibit consistent biases in assessing utility, and they systematically misinterpret probabilities.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,24,"What are the four models of choice, value, and utility that we considered in the lecture? Very briefly explain each model.","Models of choice, value, and utility",WR,0,,117
"The physical (mechanical) perspective examines behavior by focusing on the physical attributes and traits of individuals. Behaviorists view behavior as a response triggered by physical stimuli, which is why they use the physical stance.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,25,"Behaviorism was an approach to psychology, mainly popular in the early 20th century, that emphasized that the mind could not be measured, and that psychologists should therefore focus on how stimuli trigger behavior. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance did behaviorists adopt, and (briefly) why?",Behaviorism,WR,0,,117
"Maximizing involves seeking the optimal choice, whereas satisficing means settling for an option that is sufficiently good. Neuroticism is linked to a maximizing approach to decision-making.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,26,"Briefly describe the maximizing and satisficing decision styles. If someone scores high on the neuroticism personality trait, which decision style is he or she most likely to adopt?",Decision styles,WR,0,,117
"A schema offers a framework for interpreting situations and aids our understanding of them. The Dutch healthcare system functions as a schema because it assists us in adapting to that society. A script is a type of social schema related to familiar scenarios. Therefore, the expected behavior at a birthday party is a script, as a birthday party is a typical situation.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,27,"When people apply for Dutch nationality or a Dutch residence permit, they need to complete a test of Dutch culture as part of the so-called inburgeringsexamen. As part of this test, people are supposed to understand how the Dutch healthcare system works, and how to ‘properly’ behave at a birthday party. Which of these two examples is a schema, and which is a script, and (briefly) why?",Schemas and scripts,WR,0,,117
Simply being exposed.,,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,28,"Politicians often keep repeating the same statements over and over again. In addition to the availability heuristic, through which psychological mechanism do they hope to make their message more attractive by frequently repeating it?",Politicians repeating themselves,WR,0,,117
"The functional or design perspective emphasizes understanding people's behavior by examining the purpose behind their actions. Evolutionary psychologists consider psychological processes in terms of their past adaptive value, evaluating how these processes served a function. Therefore, they take on the functional stance.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,29,"Evolutionary psychology, sometimes also called functionalism, is an approach to psychology that considers psychological processes from the perspective of their usefulness in evolutionary terms. For example, ingroup favoritism (our tendency to prefer people from our own group) would be beneficial because it stimulates the emergence of protective communities. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance do evolutionary psychologists adopt, and (briefly) why?",Evolutionary psychology,WR,0,,117
"Representativeness heuristic refers to the way individuals assess the likelihood that something falls into a specific category by how closely it matches the typical characteristics of that category. Here, the colleague is categorized as a model because they closely match the common image or stereotype associated with models.",,1,28/10/2024 10:23 AM,28/10/2024 8:30 AM,False,1,First name 117,Last name 117,isis$117,1,1,30,"Imagine that one of your colleagues from the lectures looks like a fashion model. Based on this observation, you assume that he or she probably is a fashion model. Which heuristic underlies this assumption? Briefly explain this heuristic.",Like a fashion model,WR,0,,117
Anchoring is a cognitive shortcut where an initial piece of information heavily influences your estimate or impression. Primacy refers to the strong impact that first information has on shaping memory or impressions. Both concepts share the idea that early information exerts an outsized influence on judgment or perception.,,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,1,"What is anchoring, and what is the primacy effect? And what do they have in common?",Anchoring and primacy,WR,0,,66
"This phenomenon is known as the law of contagion. Framework theories serve as everyday foundational knowledge across three key areas—physics, biology, and psychology/culture—that help us make sense of the world. When we mistakenly apply knowledge from one domain to another (mixing up core knowledge), it leads to a magical contagion effect. In this case, biological concepts of contamination are wrongly applied to psychological contexts.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,2,One form of magical contagion is when you prefer not to use things that used to belong to someone that you profoundly dislike. How can you explain this in terms of framework theories for different domains of knowledge?,Magical contagion,WR,0,,66
The causal model suggests that we create a coherent mental narrative of past events by emphasizing their causal connections. This process enhances hindsight bias by making the cause-and-effect relationship more prominent and by hindering consideration of alternative possibilities.,,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,3,"What is a causal model (of past events), and how does it contribute to hindsight bias?",Hindsight bias and causal models,WR,0,,66
"The perspective adopted is the functional or design stance. This approach clarifies the reason behind the design of something and its purpose, focusing on the function, which is what evolutionary psychologists examine—the functional adaptive benefits of mental processes.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,4,"Evolutionary psychology, sometimes also called functionalism, is an approach to psychology that considers psychological processes from the perspective of their usefulness in evolutionary terms. For example, ingroup favoritism (our tendency to prefer people from our own group) would be beneficial because it stimulates the emergence of protective communities. If you think of this in terms of Daniel Dennet’s stances (or: levels of analysis), which stance do evolutionary psychologists adopt, and (briefly) why?",Evolutionary psychology,WR,0,,66
"Source amnesia can play a role by causing you to forget the origin and circumstances of the information you learned, leading to a loss of context around the incorrect answer. As a result, you might no longer remember that the answer is wrong.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,5,"If you quiz yourself while preparing for an exam, you are likely to give incorrect answers when you don’t know the material very well yet. And then you learn by seeing the correct answer. Through which psychological mechanism can these incorrect answers interfere with learning?",Learning,WR,0,,66
"When facing potential losses (loss framing), our strong dislike of losing drives us to take risks to prevent the loss, making us more willing to take risks and less cautious.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,6,How does loss aversion affect the degree to which people are risk averse?,Risk aversion,WR,0,,66
"Impact bias refers to the tendency to misjudge how much an event will affect our future emotions. In an unhappy relationship, this bias leads us to believe that ending the relationship will cause more sadness than it truly will, prompting us to remain together.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,7,"What is impact bias? And how could impact bias prevent people from breaking up, even when they are unhappy in their relationship?",Impact bias,WR,0,,66
"Pre-conventional level: moral behavior is driven by the desire to gain rewards and avoid punishments, with an emphasis on self-interest and mutual exchange. Conventional level: moral decisions aim to maintain social order by valuing relationships and considering others' feelings, as well as adhering to rules, laws, and authority. Post-conventional level: morality stems from a more advanced recognition of moral principles and their subjective qualities.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,8,"According to Kohlberg, what are three levels of moral development? Very briefly describe each level. (Each level is sometimes split up into two stages. You don’t need to describe these stages.)",Kohlberg’s stages,WR,0,,66
There are two primary decision-making styles. Maximizing involves striving to find the best possible option or make the optimal choice. Satisficing means opting for a decision that is adequate or good enough. Individuals with high levels of neuroticism tend to lean toward a maximizing approach.,,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,9,"Briefly describe the maximizing and satisficing decision styles. If someone scores high on the neuroticism personality trait, which decision style is he or she most likely to adopt?",Decision styles,WR,0,,66
The mere exposure effect causes us to find things more appealing simply because we encounter them often.,,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,10,"Politicians often keep repeating the same statements over and over again. In addition to the availability heuristic, through which psychological mechanism do they hope to make their message more attractive by frequently repeating it?",Politicians repeating themselves,WR,0,,66
"Incorporating additional real-life examples that provide context would be a suitable approach (even though the lectures already contain numerous examples). This would enhance learning by leveraging availability bias, making it simpler for us to generate examples.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,11,"Imagine that you are teaching a university course with many students. You would like all the students to actively engage with the material. But you have only limited time and resources, which means for example that you cannot use forms of examination that require personalized (and thus time-intensive) feedback and grading. Based on the knowledge that you gained during this course, how would you approach this? (All answers that reflect serious engagement with this question will receive a point. Therefore, I suggest that you leave this question for the end!)",Incentives,WR,0,,66
"Loss aversion is connected to utility, referring to our strong preference to avoid losing utility. Risk aversion pertains to risk, involving our overall inclination to steer clear of risky situations.",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,12,What is the difference between loss aversion and risk aversion?,Loss and risk aversion,WR,0,,66
"Availability heuristic is a mental shortcut where we judge the likelihood of an event based on how quickly and frequently we can recall examples of it. Confirmation bias involves looking only for evidence that supports a particular belief while ignoring any evidence that contradicts it. When you encounter many instances of morally outraged people, you start to believe they are more prevalent than they really are (availability heuristic: because you see numerous examples, they come to mind more readily). Once you hold the belief that morally outraged people are common, you then focus on finding information that confirms this idea and overlook information that challenges it (confirmation bias).",,1,28/10/2024 10:28 AM,28/10/2024 8:31 AM,False,1,First name 66,Last name 66,isis$66,1,1,13,"We tend to overestimate how many people are morally outraged based on what we see on social media. Which two biases primarily contribute to this? Describe them, and explain how they work together to cause this overestimation.",Moral outrage,WR,0,,66
